Symbol,MGI_ID
PDC,98090
RPS12,98105
RPS14,98107
RPS15,98117
RPS16,98118
RPS18,98146
RPS24,98147
RPS4X,98158
RPS6,98159
RPS8,98166
TRIM30A,98178
RRAS,98179
RRM1,98180
RRM2,98181
RXRA,98214
RXRB,98215
RXRG,98216
S100B,98217
PRRX2,98218
SAA1,98221
SAA2,98222
SAA3,98223
SAA4,98224
SAG,98227
APCS,98229
SAR1A,98230
SAT1,98233
SCD1,98239
SCD2,98240
STMN2,98241
SCN1A,98246
SCN1B,98247
SCN2A,98248
SCN3A,98249
SCN4A,98250
SCN5A,98251
SCP2,98254
SCP2-PS1,98255
MSR1,98257
CCL1,98258
CCL2,98259
CCL3,98260
CCL4,98261
CCL5,98262
CCL6,98263
SORD,98266
SDS,98270
EPHA4,98277
SELE,98278
SELL,98279
SELP,98280
SPI1,98282
SRSF1,98283
SRSF2,98284
SRSF3,98285
SRSF5,98287
SCG5,98289
SHB,98294
SHBG,98295
SHC1,98296
SHH,98297
SHMT1,98299
PMEL,98301
ST3GAL1,98304
SIM1,98306
SIM2,98307
SKI,98310
C4A,98320
SMPD1,98325
SST,98326
SSTR1,98327
SSTR2,98328
SSTR3,98329
SNAI1,98330
SNAP25,98331
SNRNP70,98341
SNRPB,98342
SNRPD1,98344
SNRPD2,98345
SNRPE,98346
SNRPN,98347
SOD1,98351
SOD2,98352
SON,98353
SOS1,98354
SOS2,98355
SOX1,98357
SOX10,98358
SOX11,98359
SOX12,98360
SOX13,98361
SOX14,98362
SOX15,98363
SOX2,98364
SOX3,98365
SOX4,98366
SOX5,98367
SOX6,98368
SOX7,98369
SOX8,98370
SOX9,98371
SP1,98372
SPARC,98373
SERPINA3K,98377
SERPINA3M,98378
SPN,98384
SPTA1,98385
SPTAN1,98386
SPTB,98387
SPTBN1,98388
SPP1,98389
MUCL2,98392
MUCL1,98393
SRC,98397
SRD5A1,98400
SRI,98419
SSB,98423
IL1RL1,98427
SULT2A1,98430
SULT1E1,98431
SURF1,98443
SURF2,98444
SURF4,98445
MED22,98446
SURF6,98447
SVS4,98450
SVS5,98453
SYN1,98460
SYP,98467
T,98472
TAC1,98474
TACR1,98475
TAC2,98476
TACR2,98477
TAL1,98480
NHLH1,98481
TAP1,98483
TAP2,98484
TAT,98487
SLC6A6,98488
TBX1,98493
TBX2,98494
TBX3,98495
TBXA2R,98496
TBXAS1,98497
HNF1A,98504
HNF1B,98505
TCF4,98506
TCF7,98507
TFCP2,98509
TCF3,98510
TFE3,98511
UBTF,98512
TCN2,98534
TCP1,98535
TCP1-PS1,98536
TCP10A,98541
TCP10B,98542
TCP10C,98543
TCP11,98544
TRBV5,98583
TRBV4,98584
TRBV16,98585
TRBV15,98586
TRBV14,98587
TRBV31,98588
TRBV20,98589
TRBV3,98590
TRBV24,98591
TRBV30,98592
TRBV21,98593
TRBV1,98594
TRBV23,98595
TRBV26,98596
TRBV2,98599
TRBV12-2,98601
TRBV12-1,98602
TRBV12-3,98603
TRBV19,98604
TRBV29,98605
TRBV13-3,98607
TRBV13-2,98608
TRBV13-1,98609
TRBV17,98610
TRDC,98612
TCRG,98623
TRGC1,98625
TRGC2,98626
TRGC3,98627
TRGC4,98628
TRGV1,98631
TRGV2,98632
TRGV3,98633
TRGV4,98634
TRGV5,98635
TRGV6,98636
TRGV7,98637
TCTE1,98640
TCTE2,98641
DYNLT2A1,98642
DYNLT1B,98643
PHF1,98647
TDGF1,98658
DNTT,98659
SRY,98660
TEC,98662
TEF,98663
TEK,98664
IFT88,98715
TGFA,98724
TGFB1,98725
TGFB2,98726
TGFB3,98727
TGFBR1,98728
TGFBR2,98729
TGM1,98730
TGM2,98731
TGM3,98732
TG,98733
TGTP1,98734
TH,98735
THBD,98736
THBS1,98737
THBS2,98738
THBS3,98739
THRA,98742
THRB,98743
THY1,98747
TIMP1,98752
TIMP2,98753
TIMP3,98754
TJP1,98759
TK1,98763
TLX1,98769
TMOD1,98775
TNNC1,98779
TNNC2,98780
TNNI3,98783
TNP1,98784
TNP2,98785
TOP1,98788
TOP2A,98790
TOP2B,98791
TPBPA,98795
TPH1,98796
TPI1,98797
TPI-RS10,98798
TPI-RS11,98799
TPI-RS2,98800
TPI-RS4,98802
TPI-RS5,98803
TPI-RS8,98806
TPI-RS9,98807
TPM1,98809
TPM2,98810
TPMT,98812
TPO,98813
CRISP2,98815
HSP90B1,98817
TRAP1A,98818
TRF,98821
TFRC,98822
TRH,98823
TRHR,98824
TRP53,98834
TRP53-PS,98835
PRSS1,98839
KDM3A,98847
TSHB,98848
TSHR,98849
TST,98852
GFUS,98857
PSMD3,98858
TTN,98864
TTR,98865
TUBA1A,98869
TWIST1,98872
TXN1,98874
TXN-PS1,98875
TYMS,98878
TYMS-PS,98879
TYR,98880
TYRP1,98881
U2AF1,98884
ZRSR1,98885
U2AF2,98886
UBA52,98887
UBB,98888
UBC,98889
UBA1,98890
UBA1Y,98891
UBA1Y-PS1,98892
UCP1,98894
UGT1A1,98898
UGT2B5,98900
UCK1,98904
USP4,98905
UOX,98907
PGC,98909
UPK1A,98911
UPK1B,98912
UPK2,98913
UPK3A,98914
UROD,98916
UROS,98917
SCGB1A1,98919
VAV1,98923
VCAM1,98926
VCL,98927
VIL1,98930
EZR,98931
VIM,98932
VIP,98933
VLDLR,98935
VPREB1,98936
VPREB2,98937
VPREB3,98938
VTN,98940
VWF,98941
WAP,98943
WNT1,98953
WNT2,98954
WNT3,98955
WNT3A,98956
WNT4,98957
WNT5A,98958
WNT5B,98959
WNT6,98960
WNT7A,98961
WNT7B,98962
WT1,98968
XBP1,98970
XDH,98973
XIST,98974
XLR,98976
XPA,99135
XRCC1,99137
YBX1,99146
YES1,99147
YY1,99150
ZFA-PS,99153
ZFP1,99154
ZFP11,99156
ZFP12,99157
ZFP13,99159
ZFP14,99160
PCGF2,99161
ZFP2,99167
ZFP26,99173
ZFP27,99174
ZFP28,99175
ZSCAN2,99176
ZFP3,99177
ZFP30,99178
ZFP35,99179
ZFP36,99180
ZFP37,99181
ZSCAN21,99182
ZFP39,99183
ZFP40,99185
ZFP41,99186
ZFP42,99187
ZFP46,99192
ZBTB25,99197
ZFP51,99198
ZFP52,99199
ZFP53,99200
ZFP54,99201
ZFP57,99204
ZFP58,99205
ZFP59,99206
ZFP60,99207
ZFP7,99208
ZFP9,99210
ZFX,99211
ZFY1,99212
ZFY2,99213
ZP2,99214
ZP3,99215
DDR1,99216
CDH11,99217
CDH4,99218
DDX39B,99240
EGR4,99252
ETV2,99253
ETV1,99254
FASL,99255
HDLBP,99256
EIF3E,99257
MATK,99259
PRKCI,99260
PTGDS,99261
RPL22,99262
ATP7A,99400
ADORA1,99401
ADORA2A,99402
ADORA2B,99403
ID4,99414
ITPR2,99418
MC5R,99420
NFE2L1,99421
RAPSN,99422
ETV4,99423
RAB11B,99425
RAB11B-PS1,99426
ST3GAL2,99427
HIRA,99430
ARF1,99431
ARF3,99432
ARF4,99433
ARF5,99434
ARF6,99435
ARL1,99436
ARL4A,99437
OPN1SW,99438
BTC,99439
CD33,99440
CKMT1,99441
NREP,99444
MTPN,99445
KRTAP11-1,99447
IFI47,99448
IFIT2,99449
IFIT1,99450
IRS1,99454
MC1R,99456
MC4R,99457
MEF2C,99458
NR3C2,99459
NOTCH3,99460
PIGA,99461
PIGF,99462
PIGH,99463
SCT,99466
DNAJC2,99470
ARRB1,99473
ARRB2,99474
ABHD16A,99476
CCKAR,99478
CCKBR,99479
CEBPA,99480
F11,99481
CHUK,99484
CLCN5,99486
BRD2,99495
DSG3,99499
EPHX2,99500
FGB,99501
LTBP2,99502
TMSB4X,99510
PTPN11,99511
CCL7,99512
CAVIN2,99513
SYK,99515
TNR,99516
HSPA1B,99517
PRDX1,99523
DDX19A,99526
RN5S-PS1,99528
CD63,99529
MEF2A,99532
MEF2D,99533
CNTN3,99534
PTGIR,99535
RABGGTB,99537
ACSM3,99538
TAL2,99540
USF1,99542
SLX,99543
IGLC1,99546
IGLC2,99547
IGLV2,99548
GZMM,99549
CDH13,99551
LGALS3BP,99554
PDE4D,99555
PDE4C,99556
PDE4B,99557
PDE4A,99558
MFAP2,99559
HOXC13,99560
S1PR2,99569
GLP1R,99571
GCGR,99572
DRD1,99578
DEFA5,99583
C4BP-PS1,99594
ARF2,99595
ALDH2,99600
ACAN,99602
SMARCA2,99603
FGF8,99604
CNTFR,99605
ABCA2,99606
ABCA1,99607
EPHB2,99611
EPHA3,99612
ZAP70,99613
MST1R,99614
KCNB2,99632
MARK2,99638
EPHA5,99654
PRDM1,99655
RYR1,99659
POLA1,99660
ZFP62,99662
ZFP61,99663
SYT3,99665
SYT2,99666
SYT1,99667
SIGLEC1,99668
DMTN,99670
ADCY5,99673
ADCY4,99674
ADCY3,99675
ADCY2,99676
ADCY1,99677
ACTN3,99678
TMBIM6,99682
PTK6,99683
RYR3,99684
RYR2,99685
RPL29-PS1,99686
RPL29,99687
POLA2,99690
MT4,99692
RASGRF1,99694
CTTN,99695
CLOCK,99698
CENPC1,99700
CDC25B,99701
BAX,99702
TPM3-RS7,99705
TPM3-RS3,99709
TPM3-RS2,99710
GPD2,99778
CHRNA7,99779
KDM5D,99780
KDM5C,99781
NT5E,99782
LHX1,99783
SLC7A2,99828
RUNX2,99829
CMPK2,99830
SEC13,99832
RAB23,99833
OTP,99835
MUG2,99836
MUG1,99837
MUG-PS1,99838
HTR7,99841
HTR1F,99842
GEM,99844
GDI2,99845
GDI1,99846
CBFB,99851
RUNX1,99852
PWWP4B,99870
PPM1A,99878
PRKD1,99879
IGLC3,99886
PITPNA,99887
LAMA1,99892
HNRNPK,99894
TIE1,99906
PLOD1,99907
TNFRSF8,99908
LAMA3,99909
LAMA2,99912
LAMC2,99913
LAMC1,99914
LAMB3,99915
LAMB2,99916
SLC1A3,99917
MECP2,99918
VCP,99919
KCNMA1,99923
PYY,99924
MYBL1,99925
MT-ATP8,99926
MT-ATP6,99927
JAK3,99928
CREB3,99946
ZFHX3,99948
MAFK,99951
GJA8,99953
IGHMBP2,99954
TGFBI,99959
EWSR1,99960
USF2,99961
CFL1,101757
DCAF8L,101758
SYT4,101759
SFSWAP,101760
HMGA2,101761
ELK3,101762
CFL2,101763
CDK5R1,101764
CDK5,101765
RYK,101766
MCL1,101769
BFSP1,101770
SNTB2,101771
SNTA1,101772
CD86,101773
CD79A,101774
CD80,101775
LHX4,101776
SERPINE2,101780
SNTB1,101781
SCNN1A,101782
PLK4,101783
NES,101784
MYBL2,101785
MTF1,101786
MT-ND1,101787
CISD3,101788
LIG1,101789
FABP5,101790
ISL1,101791
DPPA5A,101800
F2R,101802
GYS1,101805
COQ3,101813
FMN1,101815
MSH2,101816
TANGO2,101825
ELK1,101833
TUBG1,101834
TRAF2,101835
TRAF1,101836
TBP,101838
RPL28,101839
PPM1B,101841
PLA2G1B,101842
MUG4-PS,101843
MCM3,101845
IFI205,101847
GNB5,101848
RACK1,101849
USP45,101850
USP15,101857
CCSER2,101859
ALDOC,101863
DAG1,101864
SRMS,101865
THPO,101875
TEAD1,101876
TCF12,101877
CCL8,101878
PPARD,101884
POU5F1-RS9,101885
POU5F1-RS8,101886
POU5F1-RS6,101887
POU5F1-RS5,101888
POU5F1-RS3,101890
POU5F1-RS1,101892
POU5F1,101893
POU3F4,101894
POU3F2,101895
POU3F1,101896
POU2F2,101897
POU2F1,101898
PLA2G5,101899
MMP14,101900
KLRA7,101901
KLRA6,101902
KLRA5,101903
KLRA4,101904
KLRA3,101905
KLRA2,101906
KLRA1,101907
GPR3,101908
GPR12,101909
F2RL1,101910
DUSP2,101911
DAD1,101912
CHML,101913
CALB2,101914
FABP7,101916
BCAP29,101917
AKR1B7,101918
AP1G1,101919
AP2A2,101920
AP2A1,101921
TNC,101922
SLC12A2,101924
KRT13,101925
DLX5,101926
DLX6,101927
FABP3-PS1,101929
SLC1A2,101931
CPE,101932
TFDP1,101934
PKIB,101937
MLH1,101938
HMGCS2,101939
ARHGDIB,101940
E2F1,101941
CAR5A,101946
HNRNPD,101947
WNT11,101948
RAD52,101949
CALCR,101950
SLC9A1,102462
NFATC2,102463
TEX2,102465
PTPN14,102467
PLA2R1,102468
NFATC1,102469
MT-TY,102470
MT-TW,102471
MT-TV,102472
MT-TT,102473
MT-TS2,102474
MT-TS1,102475
MT-TR,102476
MT-TQ,102477
MT-TP,102478
MT-TN,102479
MT-TM,102480
MT-TL2,102481
MT-TL1,102482
MT-TK,102483
MT-TI,102484
MT-TH,102485
MT-TG,102486
MT-TF,102487
MT-TE,102488
MT-TD,102489
MT-TC,102490
MT-TA,102491
MT-RNR2,102492
MT-RNR1,102493
MT-ND6,102495
MT-ND5,102496
MT-ND4L,102497
MT-ND4,102498
MT-ND3,102499
MT-ND2,102500
MT-CYTB,102501
MT-CO3,102502
MT-CO2,102503
MT-CO1,102504
DEFA31,102509
ADAM3,102518
CST3,102519
PHB2,102520
CACNB1,102522
POU4F3,102523
POU4F2,102524
POU4F1,102525
NAT3,102537
TBX6,102539
TBX5,102541
FAU,102547
TSC2,102548
CCNF,102551
CRISP3,102552
CRISP1,102553
TBX4,102556
HBB-AR,102559
DCT,102563
POU3F3,102564
POU2F3,102565
NRL,102567
NDP,102570
NMT1,102579
RDH11,102581
MYH11,102643
CDC34,102657
KCND2,102663
PPP5C,102666
PMP2,102667
LCN4,102668
LCN3,102669
DDX4,102670
RUNX3,102672
LHX3,102673
UMOD,102674
CRYM,102675
ABCC1,102676
LLGL1,102682
GRB7,102683
CDC27,102685
BCL2A1A,102687
H2AX,102688
SRM,102690
PTPRM,102694
PTPRF,102695
PIP,102696
OLFR3,102697
OLFR1,102698
MTCP1,102699
ITGA7,102700
LILRB4A,102701
LILR4B,102702
GNG4,102703
GNG3,102704
GNG2,102705
FDFT1,102706
EFNA2,102707
EFNB1,102708
CAV1,102709
CRYBA4,102716
CRYBB3,102717
VAV2,102718
EDNRB,102720
PCNT,102722
TPP2,102724
POLR2K,102725
DCK,102726
GUCA2A,102738
NELFE,102744
TRIM25,102749
ZBTB7B,102755
TRY5,102756
TRY4,102757
PRSS3,102758
PRSS2,102759
STAR,102760
SMR2,102762
SMR3A,102763
SIX3,102764
PTPRN,102765
MFGE8,102768
MCPT-PS1,102769
GUCA1A,102770
GBP2,102772
CES3A,102773
AIMP1,102774
AP1M1,102776
SIX2,102778
FEN1,102779
SIX1,102780
TGFB1I1,102784
SVA,102785
RPH3A,102788
RAB20,102789
RAB18,102790
PRPH2,102791
FSTL1,102793
AKAP4,102794
FGL1,102795
ACSL1,102797
ENTPD1,102805
ACVR2A,102806
SARS,102809
LMO3,102810
LMO2,102811
LMO1,102812
MYBPC3,102844
BDKRB2,102845
SERPINA3C,102848
KLKB1,102849
KLK1,102850
PDX1,102851
ELK4,102853
RPL5,102854
SNORD21,102855
FOSL2,102858
VCAN,102889
CCNG1,102890
ADCY7,102891
SULT1A1,102896
PCSK6,102897
DGKQ,102918
SULT1C1,102928
SCX,102934
POU6F1,102935
UBE2B,102944
FOXN1,102949
DGKA,102952
CDK7,102956
UBA1Y-PS2,102958
UBE2A,102959
TXK,102960
INMT,102963
SRPRB,102964
SCN7A,102965
PTGDR,102966
MTNR1A,102967
KLRA8,102968
GCSAM,102969
EPB41L5,103006
EPB41L4A,103007
EPB41L3,103008
EPB41L2,103009
EPB41L1,103010
CCR7,103011
E2F4,103012
CACNA1C,103013
IL15,103014
PPP1CA,103016
FCGRT,103017
FAU-PS2,103018
SYN2,103020
RECQL,103021
RELN,103022
MTX1,103025
TARBP2,103027
RYK-PS1,103028
MDK-PS1,103029
FAU-PS1,103030
SCG3,103032
SCG2,103033
STAT6,103034
STAT5B,103035
STAT5A,103036
STAT3,103038
STAT2,103039
RSU1,103040
ECM1,103060
STAT4,103062
STAT1,103063
DDX3X,103064
ATRX,103067
H2-AB1,103070
RANGAP1,103071
ZYX,103072
ZP1,103073
WEE1,103075
VDR,103076
STX3,103077
SPR,103078
PURA,103079
PIGR,103080
ANAPC1,103097
PDPN,103098
COX6A1,103099
CAR7,103100
F10,103107
PAFAH1B1-PS2,103109
PAFAH1B1-PS1,103115
BTN1A1,103118
SERPINB6A,103123
BARX1,103124
POU2F3-RS1,103144
DYNC1H1,103147
UCHL1,103149
SLC12A1,103150
PLTP,103151
GABRG1,103156
DNASE1,103157
MIF-PS6,103158
CISH,103159
MIF-PS4,103162
AZGP1,103163
MIF-PS3,103164
MIF-PS9,103166
MIF-PS8,103167
SCN8A,103169
GFI1,103170
MIF-PS7,103171
ZFP354A,103172
MIF-PS1,103175
MPZ,103177
VEGFA,103178
TCF19,103180
SOD3,103181
SLC19A1,103182
UIMC1,103185
RN7SK,103186
NQO1,103187
NFIB,103188
MMP7,103189
MUC13,103190
MCM5,103197
CDC25A,103198
MCM4,103199
AQP1,103201
ADSL,103202
EIF3S6-PS1,103203
EIF3S6-PS2,103204
ACOD1,103206
SLC17A1,103209
EIF3S6-PS4,103210
HOXB3OS,103211
EIF3S6-PS3,103213
MEOX2,103219
MEOX1,103220
DSC2,103221
ZBTB16,103222
VHL,103223
FDX1,103224
CYP4B1,103225
COX7C,103226
CMAH,103227
GRB10,103232
HERC2,103234
EFNA1,103236
CYP2C29,103238
TFAP4,103239
SLK,103241
PLK-PS1,103247
PHC1,103248
CALM3,103249
CALM2,103250
ACLY,103251
CYB561,103253
RPIA,103254
INPP5B,103257
ADAD1,103258
YAP1,103262
MCF2L,103263
ARHGEF2,103264
FRK,103265
FGL2,103266
EIF4EBP1,103267
DNAJC1,103268
TFEB,103270
ATP6V1B1,103285
ATP6V0A1,103286
ZRSR2,103287
POLR1C,103288
RELB,103289
RELA,103290
RAI1,103291
RAB19,103292
PTPN13,103293
PRG2,103294
PON1,103295
NFATC3,103296
ATP7B,103297
APOBEC1,103298
RBL1,103300
CACNB4,103301
BMP7,103302
ALK,103305
TIAM1,103306
CACNB3,103307
FLOT2,103309
PTPRK,103310
CLCN3,103555
CXCL12,103556
XPC,103557
SOX18,103559
KPNA1,103560
KPNA2,103561
HSD11B1,103562
CD6,103566
CXCR5,103567
XK,103569
CEBPE,103572
CEBPD,103573
AMPH,103574
SKP1,103575
CCL11,103576
HAND1,103577
MADCAM1,103579
HAND2,103580
MUSK,103581
ERCC5,103582
PMS2,104288
TYRO3,104294
SLA,104295
NOVA2,104296
NOVA1,104297
PTGER4,104311
NOG,104327
RHBDF1,104328
CRYBA2,104336
MYO7A,104510
TNFSF4,104511
TNFRSF4,104512
NQO2,104513
BMP8A,104515
SLC23A3,104516
XRCC5,104517
CNTN2,104518
PHXR4,104522
PHXR2,104524
MEF2B,104526
S100G,104528
MGAT3,104532
CCL9,104533
PEMT,104535
BRCA1,104537
APOF,104539
CLEC3B,104540
GCDH,104541
AMY2-PS1,104546
AMY2B,104547
AMY2A1,104548
TNS1,104552
MITF,104554
MAFB,104555
CDKN1A,104556
RPS6KA3,104557
RPS6KA1,104558
RCN1,104559
NSF,104560
NAPG,104561
NAPB,104562
NAPA,104563
CDKN1C,104564
CDKN1B,104565
FGD1,104566
HCLS1,104568
CLCN4,104571
LIMK1,104572
PTPRJ,104574
LCT,104576
IL12RB1,104579
RAPGEF1,104580
GNB4,104581
EPS15L1,104582
EPS15,104583
ACTG2,104589
ACRV1,104590
NBL1,104591
MYEF2,104592
XCL1,104593
FTH-PS2,104594
PROCR,104596
TNNT2,104597
PRPF39,104602
SH3BP1,104603
RNU1B6,104604
RASL2-9,104605
RAB34,104606
MDFIC,104611
COX6C,104614
CNR1,104615
CCR3,104616
CCR1L1,104617
CCR1,104618
ALX1,104621
FTH-PS3,104623
RNU1B2,104624
STRBP,104626
DST,104627
PENK,104629
WARS,104630
UTRN,104631
UBE2H,104632
TLE4,104633
TLE3,104634
TLE2,104635
TLE1,104636
TGFBR3,104637
TFF3,104638
RAB17,104640
PTX3,104641
PLA2G2A,104642
PDCD2,104643
IL15RA,104644
HSD3B5,104645
FUT4-PS1,104647
FBRS,104648
COX6A2,104649
CNR2,104650
CD82,104651
CAPZB,104652
ATP2B1,104653
ATOH1,104654
AMBN,104655
T2,104658
DLL1,104659
RORA,104661
PML,104662
LEP,104663
TCF15,104664
SOAT1,104665
HMMR,104667
MAN2A1,104669
FKBP5,104670
TFAP2A,104671
TFAP2B,104672
PTPN12,104673
MAN1A2,104676
MAN1A,104677
TM4SF1,104678
HSPE1,104680
HGS,104681
FNTA,104683
EPS8,104684
TWIST2,104685
CRKL,104686
COL4A4,104687
COL4A3,104688
CCT4,104689
PCDH1,104692
NCAN,104694
SCNN1G,104695
SCNN1B,104696
MUC5AC,104697
LIM2,104698
CCT3,104708
WBP2,104709
WBP1,104710
OLFR6,104713
OLFR11,104715
NNAT,104716
MEIS1,104717
NDST1,104719
HSD11B2,104720
GOT2-PS1,104721
FGF9,104723
FDXR,104724
ATN1,104725
CPLX2,104726
CPLX1,104727
CAML,104728
AKAP1,104729
ADAM5,104730
ADAM4,104731
RBMY,104732
GT(ROSA)26SOR,104735
EVI5,104736
CDKN2B,104737
CDKN2A,104738
PPARA,104740
NFKBIA,104741
KCNJ3,104742
KCNJ4,104743
KCNJ2,104744
SEZ6,104745
PKIA,104747
PEG3,104748
OSM,104749
NRCAM,104750
NFKBIB,104752
NFASC,104753
SIK1,104754
KCNJ5,104755
ITGA9,104756
EPHB4,104757
HMGB1-RS18,104763
HMGB1-RS17,104764
HMGB1-RS16,104765
GPX4,104767
GAST,104768
FKBP10,104769
EPHB3,104770
ERBB4,104771
CDK2,104772
ADRA1A,104773
ADRA1B,104774
PLCB3,104778
PRKDC,104779
KCNJ6,104781
ATXN1,104783
MYO6,104785
ZFP90,104786
SMYD1,104790
RUNX1T1,104793
LTB,104796
LTA,104797
TNF,104798
PEA15A,104799
SIAE,104803
SNRPB2,104805
NKX1-2,104806
PLS3,104807
LCP1,104808
PLS1,104809
PLAA,104810
SUB1,104811
OLFR13,104812
JARID2,104813
IER3,104814
IER2,104815
HNRNPL,104816
HNRNPA2B1,104819
HNRNPA1,104820
AMZ2,104837
SPATA13,104838
CPOX,104841
COIL,104842
ADORA3,104847
INPP1,104848
CD55B,104849
CD55,104850
HES1,104853
ZFP91,104854
ATP6V0A2,104855
RORC,104856
PTCRA,104857
SELENBP2,104859
FXR1,104860
BCAT1,104861
PDIA4,104864
LBX1,104867
PPP1CB,104871
PPP1CC,104872
AGA,104873
AKT2,104874
LTBR,104875
HES5,104876
HES3,104877
PRKAR1A,104878
PDCD1,104879
PSMB6,104880
PSMA3,104883
PSMB1,104884
PSMA2,104885
GPX5,104886
GPX1,104887
FDPS,104888
UBP1,104889
TPT1,104890
SRSF9,104896
REST,104897
GPCPD1,104898
MOB4,104899
NUP88,104900
GPC4,104902
GPC3,104903
TEAD2,104904
BC1,104905
PTK2B,104908
SF3A2,104912
ABI1,104913
TNFAIP2,104960
TNFAIP1,104961
POMC-PS1,104962
NPY1R,104963
SPN-PS,104964
ZP3R,104965
SYT17,104966
GLG1,104967
PPOX,104968
SRXN1,104971
NPN2,104972
MUP5,104974
IL1RAP,104975
DDX6,104976
CYP7B1,104978
CNN1,104979
CEBPG,104982
ANG2,104984
ANG-PS2,104985
ANG-PS1,104986
MXD3,104987
GCLC,104990
MXD4,104991
CRYBB1,104992
LEPR,104993
GCLM,104995
DDX5,105037
AHR,105043
TTF1,105044
SERPINA3N,105045
SERPINA3G,105046
PSMC5,105047
P2RY1,105049
MTF2,105050
KSR1,105051
IL13RA1,105052
HSPH1,105053
CYP2A12,105055
COBL,105056
CDH5,105057
ATP2A1,105058
WAS,105059
DGKG,105060
CLCN2,105061
AMHR2,105062
SLC9A3,105064
RAB24,105065
RAB10,105066
RAB7,105068
RAB4A,105069
TNNI2,105070
RAB4B,105071
RAB22A,105072
TNNI1,105073
SLC9A4,105074
SLC9A2,105075
HSD17B1,105077
TGOLN1,105080
TES,105081
SSR1,105082
SLC1A1,105083
SATB1,105084
RBL2,105085
POU2AF1,105086
NTN1,105088
HSD17B4,105089
SLC6A5,105090
E2F5,105091
CNN2,105093
ADCYAP1,105094
PGF,105095
EFNB2,105097
UBE3A,105098
PCOLCE,105099
CTNND1,105100
RNU7-PS3,105101
GPX3,105102
RPRL3,105103
RPRL2,105104
RPRL1,105105
P2RY2,105107
NIN,105108
MAGEB3,105109
RPS2,105110
HPX,105112
GCNA,105113
CTF1,105115
MAGEB2,105117
MAGEB1,105118
GUCY2F,105119
DUSP1,105120
ATF6B,105121
GUCY2E,105123
STT3A,105124
EIF1,105125
RAD23A,105126
RAD23B,105128
CXCR2,105303
IL6RA,105304
SLC1A5,105305
RAB5C,105306
PTPN3,105307
PNOC,105308
EFS,105311
CSN1S2B,105312
CIT,105313
H2-PA,105314
IL4RA,105367
ATP2B2,105368
CBX1,105369
BST1,105370
SPOCK1,105371
SSTR4,105372
PTCH1,105373
NPY4R,105374
ADAM9,105376
ADAM19,105377
ADAM12,105378
MCM2,105380
RPSA,105381
LAMA5,105382
IL18R1,105383
HSPA8,105384
DBT,105386
CDKN2D,105387
CDKN2C,105388
DMC1,105393
GRAMD1A,105490
CDIPT,105491
LAIR1,105492
MICALL1,105870
FER,105917
ZFP97,105921
RPL13,105922
EDNRA,105923
CDO1,105925
RAB5A,105926
SYCP1,105931
INHBC,105932
RAB3IP,105933
CFI,105937
RAB5B,105938
RENBP,105940
MPP1,105941
HCFC1,105942
RPL10,105943
DCPP1,105949
PDE6C,105956
COX8B,105958
COX8A,105959
TXLNA,105968
CD63-PS,105972
CFB,105975
MYO5A,105976
G6PD2,105977
G6PDX,105979
CNTN1,105980
RFX1,105982
NGP,105983
ADAM24,105984
ADAM26A,105985
ADAM18,105986
ADAM28,105988
TKT,105992
ANXA5,106008
ST8SIA1,106011
TAGLN,106012
SLC16A1,106013
NUDC,106014
COX7A2L,106015
TRA2B,106016
ST8SIA4,106018
ST8SIA3,106019
ST8SIA2,106020
SBP,106021
RPL26,106022
HMGA2-PS1,106023
GUCY2G,106025
GSTM3,106026
RHOC,106028
GUCY2D,106030
TFAP2C,106032
SIX4,106034
MKI67,106035
LRRN3,106036
LRRN2,106037
LRRN1,106038
DTNA,106039
CYP51,106040
PSMC1,106054
PPM1G,106065
PTAFR,106066
SMC2,106067
CYP7A1,106091
ETFA,106092
NACA,106095
LOXL1,106096
ETFB,106098
CYP3A16,106099
ETFDH,106100
SVS6,106178
SHC3,106179
SHC2,106180
MYBBP1A,106181
OLFR15,106182
OCLN,106183
NPM1,106184
CCR2,106185
GSTT2,106188
BCL11A,106190
STFA3,106196
STFA2,106197
STFA1,106198
VEGFB,106199
TMED1,106201
SPINK1,106202
SKIL,106203
NRP1,106206
MNAT1,106207
HELLS,106209
DMBT1,106210
CDC42,106211
CHRNB3,106212
CHRNA6,106213
JRK,106214
AQP5,106215
CACNA1E,106217
SIX5,106220
CAPZA3,106221
CAPZA2,106222
CAPZA1,106227
CAPZA1-PS1,106236
TSPYL2,106244
PRPF19,106247
EIF5A,106248
ERMP1,106250
PUM3,106253
TRIM36,106264
MAPRE2,106271
YIPF3,106280
ILRUN,106281
POLR1F,106292
TOMM70A,106295
SLX4,106299
DESI1,106313
TARS,106314
FOXRED2,106315
MPPED1,106316
DOCK9,106321
LARP4B,106330
MED10,106331
PRL5A1,106332
RGS7BP,106334
RCOR1,106340
ATP5O,106341
FAM104A,106351
VPS25,106354
D11WSU47E,106356
SCO1,106362
RBFOX3,106368
RNASEK,106369
ZMIZ2,106374
MBD6,106378
RTCB,106379
D10WSU102E,106381
ARFGEF3,106387
ABHD17A,106388
NHSL1,106390
TSPYL4,106393
TMEM30A,106402
SPG21,106403
CHERP,106417
ITFG1,106419
TMEM170,106426
LDHD,106428
ZRANB1,106441
VKORC1,106442
D7BWG0826E,106455
WASHC2,106463
